2009-2010 Fall Enrollment by Home Primary Language by District,,,,,,,,,,,
Source: MARSS Fall FY10,,,,,,,,,,,
,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,MONGOLIAN                     ,025,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,KOREAN                        ,026,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,UKRANIAN                      ,049,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,AMHARIC                       ,063,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,GERMAN                        ,017,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,SPANISH                       ,045,72,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,PERSIAN                       ,013,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,LAOTIAN                       ,028,10,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,NEPALI                        ,068,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,VIETNAMESE                    ,051,68,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,POLISH                        ,037,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,THAI                          ,047,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,94,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,11,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,114,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,5119,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,TIBETAN                       ,073,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,9,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,164,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,PERSIAN                       ,013,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,92,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,YAO                           ,061,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,AMHARIC                       ,063,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,POLISH                        ,037,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,NOT SPECIFIC                  ,052,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,BANTU                         ,101,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,FINNISH                       ,014,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,NEPALI                        ,068,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,68,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HMONG                         ,020,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,OROMO                         ,074,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HEBREW                        ,018,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SLOVAK                        ,043,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,BURMESE                       ,055,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SLAVONIAN                     ,044,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,157,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HUNGARIAN                     ,021,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,LATVIAN                       ,029,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HINDI                         ,019,31,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,708,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,55,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,TIGRINYA                      ,071,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,SPANISH                       ,045,23,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,RUSSIAN                       ,040,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,CEBUANO                       ,036,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,CAMBODIAN                     ,005,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,HAITIAN CREOLE                ,085,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,NUER                          ,076,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,KRIO                          ,077,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,ENGLISH                       ,011,3611,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,ARABIC                        ,002,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,LAOTIAN                       ,028,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,VIETNAMESE                    ,051,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0721,01,NEW PRAGUE AREA SCHOOLS,CHINESE                       ,007,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0726,01,BECKER PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,3,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0726,01,BECKER PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2677,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0726,01,BECKER PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,41,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0726,01,BECKER PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0726,01,BECKER PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0726,01,BECKER PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,5,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0726,01,BECKER PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,10,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,3356,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,14,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,94,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,HMONG                         ,020,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE                 ,042,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,HINDI                         ,019,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
09-10,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
