,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
07-08,4118,07,KALEIDOSCOPE CHARTER SCHOOL        ,ENGLISH                       ,011,243,71,Sherburne                                    ,07W,6,Outstate - Enrollment less than 500
07-08,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,ENGLISH                       ,011,73,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,SPANISH                       ,045,9,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,RUSSIAN                       ,040,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4120,07,ST. CROIX PREPARATORY ACADEMY      ,ENGLISH                       ,011,435,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4120,07,ST. CROIX PREPARATORY ACADEMY      ,RUSSIAN                       ,040,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4120,07,ST. CROIX PREPARATORY ACADEMY      ,AFRIKAANS                     ,001,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4120,07,ST. CROIX PREPARATORY ACADEMY      ,SPANISH                       ,045,2,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,AMHARIC                       ,063,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,SOMALI                        ,069,263,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,AFRIKAANS                     ,001,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,ARABIC                        ,002,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,NOT SPECIFIC                  ,052,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,OROMO                         ,074,9,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,ENGLISH                       ,011,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,HINDI                         ,019,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,ENGLISH                       ,011,291,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,ENGLISH                       ,011,49,85,Winona                                       ,10 ,6,Outstate - Enrollment less than 500
07-08,4124,07,BEACON ACADEMY                     ,RUSSIAN                       ,040,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4124,07,BEACON ACADEMY                     ,SPANISH                       ,045,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4124,07,BEACON ACADEMY                     ,ENGLISH                       ,011,251,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4125,07,WORTHINGTON AREA LANGUAGE ACADEMY  ,LAOTIAN                       ,028,1,53,Nobles                                       ,08 ,6,Outstate - Enrollment less than 500
07-08,4125,07,WORTHINGTON AREA LANGUAGE ACADEMY  ,SPANISH                       ,045,81,53,Nobles                                       ,08 ,6,Outstate - Enrollment less than 500
07-08,4125,07,WORTHINGTON AREA LANGUAGE ACADEMY  ,ENGLISH                       ,011,21,53,Nobles                                       ,08 ,6,Outstate - Enrollment less than 500
07-08,4126,07,PRAIRIE SEEDS ACADEMY              ,HMONG                         ,020,344,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4126,07,PRAIRIE SEEDS ACADEMY              ,ENGLISH                       ,011,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4127,07,TEAM ACADEMY                       ,ENGLISH                       ,011,129,81,Waseca                                       ,09 ,6,Outstate - Enrollment less than 500
07-08,4127,07,TEAM ACADEMY                       ,SPANISH                       ,045,7,81,Waseca                                       ,09 ,6,Outstate - Enrollment less than 500
07-08,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,SOMALI                        ,069,82,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,HMONG                         ,020,93,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,OROMO                         ,074,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,ENGLISH                       ,011,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,SPANISH                       ,045,20,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,SPANISH                       ,045,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,HMONG                         ,020,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,ENGLISH                       ,011,75,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,SOMALI                        ,069,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4133,07,BEACON PREPARATORY SCHOOL          ,SPANISH                       ,045,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4133,07,BEACON PREPARATORY SCHOOL          ,RUSSIAN                       ,040,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4133,07,BEACON PREPARATORY SCHOOL          ,ENGLISH                       ,011,66,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4135,07,ADAM ABDULLE ACADEMY               ,SOMALI                        ,069,139,55,Olmsted                                      ,10 ,6,Outstate - Enrollment less than 500
07-08,4135,07,ADAM ABDULLE ACADEMY               ,BHUTANESE                     ,062,1,55,Olmsted                                      ,10 ,6,Outstate - Enrollment less than 500
07-08,4135,07,ADAM ABDULLE ACADEMY               ,ENGLISH                       ,011,1,55,Olmsted                                      ,10 ,6,Outstate - Enrollment less than 500
07-08,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,ENGLISH                       ,011,141,86,Wright                                       ,07W,6,Outstate - Enrollment less than 500
07-08,4138,07,MILROY AREA CHARTER SCHOOL         ,ENGLISH                       ,011,50,64,Redwood                                      ,08 ,6,Outstate - Enrollment less than 500
07-08,4138,07,MILROY AREA CHARTER SCHOOL         ,HMONG                         ,020,1,64,Redwood                                      ,08 ,6,Outstate - Enrollment less than 500
07-08,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,ENGLISH                       ,011,362,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4140,07,YINGHUA ACADEMY                    ,HMONG                         ,020,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4140,07,YINGHUA ACADEMY                    ,CHINESE                       ,007,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4140,07,YINGHUA ACADEMY                    ,LAOTIAN                       ,028,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4140,07,YINGHUA ACADEMY                    ,ENGLISH                       ,011,131,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,SPANISH                       ,045,4,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,ENGLISH                       ,011,333,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,RUSSIAN                       ,040,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,ENGLISH                       ,011,268,73,Stearns                                      ,07W,6,Outstate - Enrollment less than 500
07-08,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,HMONG                         ,020,374,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,LAOTIAN                       ,028,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,SPANISH                       ,045,3,72,Sibley                                       ,09 ,6,Outstate - Enrollment less than 500
07-08,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,ENGLISH                       ,011,80,72,Sibley                                       ,09 ,6,Outstate - Enrollment less than 500
07-08,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,HAWAIIAN                      ,056,1,72,Sibley                                       ,09 ,6,Outstate - Enrollment less than 500
07-08,4145,07,BIRCH GROVE COMMUNITY SCHOOL       ,ENGLISH                       ,011,46,16,Cook                                         ,03 ,6,Outstate - Enrollment less than 500
07-08,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,ENGLISH                       ,011,94,31,Itasca                                       ,03 ,6,Outstate - Enrollment less than 500
07-08,4148,07,ACADEMY OF BIOSCIENCES             ,SOMALI                        ,069,16,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4148,07,ACADEMY OF BIOSCIENCES             ,SPANISH                       ,045,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4148,07,ACADEMY OF BIOSCIENCES             ,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4148,07,ACADEMY OF BIOSCIENCES             ,ENGLISH                       ,011,96,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4149,07,CYGNUS ACADEMY                     ,RUSSIAN                       ,040,6,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4149,07,CYGNUS ACADEMY                     ,ENGLISH                       ,011,93,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4150,07,MINNESOTA ONLINE HIGH SCHOOL       ,RUSSIAN                       ,040,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4150,07,MINNESOTA ONLINE HIGH SCHOOL       ,ENGLISH                       ,011,117,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,CHIPPEWA                      ,035,2,40,Le Sueur                                     ,09 ,6,Outstate - Enrollment less than 500
07-08,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,ENGLISH                       ,011,80,40,Le Sueur                                     ,09 ,6,Outstate - Enrollment less than 500
07-08,4152,07,TWIN CITIES GERMAN IMMERSION CHRTR ,RUSSIAN                       ,040,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4152,07,TWIN CITIES GERMAN IMMERSION CHRTR ,GERMAN                        ,017,10,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4152,07,TWIN CITIES GERMAN IMMERSION CHRTR ,ENGLISH                       ,011,114,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4153,07,DUGSI ACADEMY                      ,SOMALI                        ,069,201,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4154,07,RECOVERY SCHOOL OF SOUTHERN MN     ,SPANISH                       ,045,1,74,Steele                                       ,10 ,6,Outstate - Enrollment less than 500
07-08,4154,07,RECOVERY SCHOOL OF SOUTHERN MN     ,ENGLISH                       ,011,27,74,Steele                                       ,10 ,6,Outstate - Enrollment less than 500
07-08,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,ENGLISH                       ,011,76,44,Mahnomen                                     ,02 ,6,Outstate - Enrollment less than 500
07-08,4159,07,SEVEN HILLS CLASSICAL ACADEMY      ,ENGLISH                       ,011,267,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4160,07,SPECTRUM HIGH SCHOOL               ,ENGLISH                       ,011,118,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,ENGLISH                       ,011,110,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
07-08,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,ENGLISH                       ,011,94,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,PERSIAN                       ,013,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,ARABIC                        ,002,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,SOMALI                        ,069,27,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,SPANISH                       ,045,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,ENGLISH                       ,011,134,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4165,07,ELOM INTERNATIONAL SCHOOL          ,ENGLISH                       ,011,122,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4166,07,EAST RANGE ACADEMY OF TECH &SCIENCE,ENGLISH                       ,011,74,69,St. Louis                                    ,03 ,6,Outstate - Enrollment less than 500
07-08,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,RUSSIAN                       ,040,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,ENGLISH                       ,011,70,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4168,07,GLACIAL HILLS ELEMENTARY           ,ENGLISH                       ,011,82,61,Pope                                         ,04 ,6,Outstate - Enrollment less than 500
07-08,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,ENGLISH                       ,011,131,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,SOMALI                        ,069,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4170,07,HIAWATHA LEADERSHIP ACADEMY        ,SPANISH                       ,045,47,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4170,07,HIAWATHA LEADERSHIP ACADEMY        ,SOMALI                        ,069,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4170,07,HIAWATHA LEADERSHIP ACADEMY        ,CUTCHI                        ,010,96,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4171,07,NOBLE ACADEMY                      ,ENGLISH                       ,011,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4171,07,NOBLE ACADEMY                      ,HMONG                         ,020,212,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4172,07,CLARKFIELD CHARTER SCHOOL          ,ENGLISH                       ,011,61,87,Yellow Medicine                              ,06W,6,Outstate - Enrollment less than 500
07-08,4173,07,DUNWOODY ACADEMY                   ,ENGLISH                       ,011,164,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,ENGLISH                       ,011,47,58,Pine                                         ,07W,6,Outstate - Enrollment less than 500
07-08,4175,07,LONG TIENG ACADEMY                 ,HMONG                         ,020,41,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,ENGLISH                       ,011,83,01,Aitkin                                       ,03 ,6,Outstate - Enrollment less than 500
07-08,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,SPANISH                       ,045,32,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,AMHARIC                       ,063,16,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,SOMALI                        ,069,61,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,FRENCH                        ,015,8,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,OROMO                         ,074,35,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,AFRIKAANS                     ,001,6,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,SPANISH                       ,045,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,ENGLISH                       ,011,154,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,ENGLISH                       ,011,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,HMONG                         ,020,175,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6004,61,FRESHWATER ED. DIST.               ,ENGLISH                       ,011,129,77,Todd                                         ,05 ,6,Outstate - Enrollment less than 500
07-08,6012,61,ZUMBRO EDUCATION DISTRICT          ,ENGLISH                       ,011,92,55,Olmsted                                      ,10 ,6,Outstate - Enrollment less than 500
07-08,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,ENGLISH                       ,011,107,85,Winona                                       ,10 ,6,Outstate - Enrollment less than 500
07-08,6014,61,RUNESTONE AREA ED. DISTRICT        ,ENGLISH                       ,011,123,21,Douglas                                      ,04 ,6,Outstate - Enrollment less than 500
07-08,6018,61,MN RIVER VALLEY EDUCATION DISTRICT ,ENGLISH                       ,011,125,12,Chippewa                                     ,06W,6,Outstate - Enrollment less than 500
07-08,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,ENGLISH                       ,011,46,73,Stearns                                      ,07W,6,Outstate - Enrollment less than 500
07-08,6027,61,MN VALLEY EDUCATION DISTRICT       ,SPANISH                       ,045,2,52,Nicollet                                     ,09 ,6,Outstate - Enrollment less than 500
07-08,6027,61,MN VALLEY EDUCATION DISTRICT       ,ENGLISH                       ,011,34,52,Nicollet                                     ,09 ,6,Outstate - Enrollment less than 500
07-08,6049,61,RIVER BEND EDUCATION DISTRICT      ,SPANISH                       ,045,2,72,Sibley                                       ,09 ,6,Outstate - Enrollment less than 500
07-08,6049,61,RIVER BEND EDUCATION DISTRICT      ,ENGLISH                       ,011,102,72,Sibley                                       ,09 ,6,Outstate - Enrollment less than 500
07-08,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,ENGLISH                       ,011,63,25,Goodhue                                      ,10 ,6,Outstate - Enrollment less than 500
07-08,6065,62,METROPOLITAN LEARNING ALLIANCE     ,ENGLISH                       ,011,60,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,HMONG                         ,020,51,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,AMHARIC                       ,063,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,CUTCHI                        ,010,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,TIBETAN                       ,073,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,BURMESE                       ,055,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,CAMBODIAN                     ,005,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,KOREAN                        ,026,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,HINDI                         ,019,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,INDONESIAN                    ,032,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,OROMO                         ,074,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,KRIO                          ,077,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,SPANISH                       ,045,32,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,ENGLISH                       ,011,814,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,VIETNAMESE                    ,051,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,YORUBA                        ,075,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,LAOTIAN                       ,028,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,RUSSIAN                       ,040,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,SOMALI                        ,069,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6067,62,EAST METRO INTEGRATION DISTRICT    ,NEPALI                        ,068,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,SOMALI                        ,069,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,HMONG                         ,020,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,AMHARIC                       ,063,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,CUTCHI                        ,010,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,ENGLISH                       ,011,960,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,LATVIAN                       ,029,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,KOREAN                        ,026,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,LAOTIAN                       ,028,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,SPANISH                       ,045,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,JAPANESE                      ,024,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,RUSSIAN                       ,040,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6069,62,WEST METRO EDUCATION PROGRAM       ,TIGRINYA                      ,071,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,CHINESE                       ,007,2,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,ENGLISH                       ,011,715,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,SPANISH                       ,045,7,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,POLISH                        ,037,3,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,CAMBODIAN                     ,005,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,HINDI                         ,019,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,INDONESIAN                    ,032,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,GERMAN                        ,017,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,ARMENIAN                      ,003,2,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,RUSSIAN                       ,040,4,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,KRIO                          ,077,1,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,VIETNAMESE                    ,051,2,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,KOREAN                        ,026,5,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,CUTCHI                        ,010,14,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
07-08,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,HMONG                         ,020,8,82,Washington                                   ,11 ,2,County Metro Area excluding MPLS/STP
