sub_cde,dat_yer,dst_num,dst_tye,district,language,homprm_lng,k12count,d_county,county,eco_dev,stratanum,strata
F,06-07,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,HMONG,020,1,68,ROSEAU,01,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,LAOTIAN,028,80,68,ROSEAU,01,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE,042,1,68,ROSEAU,01,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,1,68,ROSEAU,01,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,ENGLISH,011,726,69,SAINT LOUIS,03,5,Outstate - Enrollment between 500 and 999
F,06-07,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,1,69,SAINT LOUIS,03,5,Outstate - Enrollment between 500 and 999
F,06-07,0696,01,ELY PUBLIC SCHOOL DISTRICT,ENGLISH,011,611,69,SAINT LOUIS,03,5,Outstate - Enrollment between 500 and 999
F,06-07,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,ENGLISH,011,381,69,SAINT LOUIS,03,6,Outstate - Enrollment less than 500
F,06-07,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,SPANISH,045,2,69,SAINT LOUIS,03,6,Outstate - Enrollment less than 500
F,06-07,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,ENGLISH,011,2006,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,AFRIKAANS,001,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,CHINESE,007,3,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,ENGLISH,011,2471,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,GERMAN,017,3,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,JAPANESE,024,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,NORWEGIAN,034,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,ENGLISH,011,1724,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,POLISH,037,1,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,RUSSIAN,040,1,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,THAI,047,1,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,AFRIKAANS,001,1,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,CHINESE,007,1,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,ENGLISH,011,1562,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,GERMAN,017,2,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE,042,1,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,SPANISH,045,2,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,2,69,SAINT LOUIS,03,4,Outstate - Enrollment between 1000 and 1999
F,06-07,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT,ENGLISH,011,70,69,SAINT LOUIS,03,6,Outstate - Enrollment less than 500
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,ALBANIAN,072,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,ARABIC,002,2,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,CHINESE,007,4,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,CUTCHI,010,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,ENGLISH,011,10125,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,FRENCH,015,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,GERMAN,017,2,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,HMONG,020,36,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,ITALIAN,023,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,JAPANESE,024,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,KAZAKH,087,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,KURDISH,027,3,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,NORWEGIAN,034,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,POLISH,037,2,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,RUSSIAN,040,4,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,SPANISH,045,9,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,SWAHILI,070,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,SWEDISH,046,1,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0709,01,DULUTH PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,13,69,SAINT LOUIS,03,3,Outstate - Enrollment 2000 or more
F,06-07,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,ENGLISH,011,646,69,SAINT LOUIS,03,5,Outstate - Enrollment between 500 and 999
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,CAMBODIAN,005,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,CEBUANO,036,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,CHINESE,007,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,ENGLISH,011,1470,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,RUSSIAN,040,10,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,SPANISH,045,18,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,TURKISH,048,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,ENGLISH,011,1464,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,LAOTIAN,028,5,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,LATVIAN,029,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,RUSSIAN,040,8,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,SPANISH,045,63,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,THAI,047,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,UKRANIAN,049,3,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0717,01,JORDAN PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,ARABIC,002,8,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,BULGARIAN,064,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,CAMBODIAN,005,34,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,CHINESE,007,37,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,CUTCHI,010,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,ENGLISH,011,6247,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,"ENGLISH, CREOLIZED",057,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,HINDI,019,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,INDONESIAN,032,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,KOREAN,026,3,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,LAOTIAN,028,9,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,PERSIAN,013,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,RUSSIAN,040,59,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,SOMALI,069,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,SPANISH,045,47,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,THAI,047,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,VIETNAMESE,051,46,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ADANGME,083,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,AFRIKAANS,001,8,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,AMHARIC,063,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ARABIC,002,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ARMENIAN,003,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,BULGARIAN,064,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,BURMESE,055,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CAMBODIAN,005,98,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CEBUANO,036,3,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CHINESE,007,39,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CUTCHI,010,55,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,DANISH,009,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ENGLISH,011,4491,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,FRENCH,015,5,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,GERMAN,017,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HEBREW,018,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HINDI,019,14,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HMONG,020,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,INDONESIAN,032,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,KOREAN,026,8,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,KRIO,077,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,LAOTIAN,028,108,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,LATVIAN,029,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,LITHUANIAN,031,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,NORWEGIAN,034,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,NOT SPECIFIC,052,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,OROMO,074,6,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,PERSIAN,013,4,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ROMANIAN,039,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,RUSSIAN,040,178,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN,041,3,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SLAVONIAN,044,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SOMALI,069,33,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SPANISH,045,603,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SWAHILI,070,11,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,THAI,047,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,TIBETAN,073,3,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,TIGRINYA,071,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,UKRANIAN,049,6,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,105,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0721,01,NEW PRAGUE AREA SCHOOLS,ARABIC,002,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0721,01,NEW PRAGUE AREA SCHOOLS,CHINESE,007,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0721,01,NEW PRAGUE AREA SCHOOLS,ENGLISH,011,3386,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0721,01,NEW PRAGUE AREA SCHOOLS,LAOTIAN,028,2,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0721,01,NEW PRAGUE AREA SCHOOLS,RUSSIAN,040,1,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0721,01,NEW PRAGUE AREA SCHOOLS,SPANISH,045,9,70,SCOTT,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0726,01,BECKER PUBLIC SCHOOL DISTRICT,CUTCHI,010,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0726,01,BECKER PUBLIC SCHOOL DISTRICT,ENGLISH,011,2620,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0726,01,BECKER PUBLIC SCHOOL DISTRICT,HMONG,020,6,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0726,01,BECKER PUBLIC SCHOOL DISTRICT,RUSSIAN,040,25,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0726,01,BECKER PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE,042,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0726,01,BECKER PUBLIC SCHOOL DISTRICT,SPANISH,045,9,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,ADANGME,083,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,BULGARIAN,064,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,CEBUANO,036,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,CHINESE,007,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,ENGLISH,011,3420,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,GERMAN,017,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,GREEK,054,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,HMONG,020,9,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,LAOTIAN,028,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,RUSSIAN,040,28,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,SPANISH,045,74,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,SWAHILI,070,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,ADANGME,083,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,AMHARIC,063,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,BULGARIAN,064,4,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,CAMBODIAN,005,6,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,CEBUANO,036,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,CHINESE,007,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,ENGLISH,011,11354,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,16,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,FRENCH,015,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,GERMAN,017,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,HINDI,019,9,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,HMONG,020,113,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,ICELANDIC,022,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,ITALIAN,023,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,JAPANESE,024,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,KOREAN,026,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,LAOTIAN,028,33,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,LEBANESE,030,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,OROMO,074,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,PERSIAN,013,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,POLISH,037,3,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,2,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
F,06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,ROMANIAN,039,1,71,SHERBURNE,07W,3,Outstate - Enrollment 2000 or more
