fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
08-09,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,21,Douglas                                      ,04,5,Outstate - Enrollment between 500 and 999
08-09,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,2,21,Douglas                                      ,04,5,Outstate - Enrollment between 500 and 999
08-09,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,761,21,Douglas                                      ,04,5,Outstate - Enrollment between 500 and 999
08-09,0227,01,CHATFIELD PUBLIC SCHOOLS,SPANISH                       ,045,10,55,Olmsted                                      ,10,5,Outstate - Enrollment between 500 and 999
08-09,0227,01,CHATFIELD PUBLIC SCHOOLS,ENGLISH                       ,011,872,55,Olmsted                                      ,10,5,Outstate - Enrollment between 500 and 999
08-09,0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,362,23,Fillmore                                     ,10,6,Outstate - Enrollment less than 500
08-09,0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.,ENGLISH                       ,011,334,23,Fillmore                                     ,10,6,Outstate - Enrollment less than 500
08-09,0239,01,RUSHFORD-PETERSON PUBLIC SCHLS.,ENGLISH                       ,011,626,23,Fillmore                                     ,10,5,Outstate - Enrollment between 500 and 999
08-09,0239,01,RUSHFORD-PETERSON PUBLIC SCHLS.,SPANISH                       ,045,1,23,Fillmore                                     ,10,5,Outstate - Enrollment between 500 and 999
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,NUER                          ,076,7,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,2,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,5,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,1,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,2,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2806,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,5,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,2,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,3,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,NOT SPECIFIC                  ,052,4,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,363,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,5,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,3,24,Freeborn                                     ,10,3,Outstate - Enrollment 2000 or more
08-09,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,458,24,Freeborn                                     ,10,6,Outstate - Enrollment less than 500
08-09,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,3,24,Freeborn                                     ,10,6,Outstate - Enrollment less than 500
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,1,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,1,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,3,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1249,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,1,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,29,25,Goodhue                                      ,10,5,Outstate - Enrollment between 500 and 999
08-09,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,643,25,Goodhue                                      ,10,5,Outstate - Enrollment between 500 and 999
08-09,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.,ENGLISH                       ,011,1234,25,Goodhue                                      ,10,4,Outstate - Enrollment between 1000 and 1999
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2694,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,10,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,HMONG                         ,020,2,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,3,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,THAI                          ,047,1,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,76,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,3,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,YAO                           ,061,3,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,25,Goodhue                                      ,10,3,Outstate - Enrollment 2000 or more
08-09,0261,01,ASHBY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,263,26,Grant                                        ,04,6,Outstate - Enrollment less than 500
08-09,0261,01,ASHBY PUBLIC SCHOOL DISTRICT,NORWEGIAN                     ,034,1,26,Grant                                        ,04,6,Outstate - Enrollment less than 500
08-09,0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,ENGLISH                       ,011,98,26,Grant                                        ,04,6,Outstate - Enrollment less than 500
08-09,0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,SPANISH                       ,045,9,26,Grant                                        ,04,6,Outstate - Enrollment less than 500
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,YORUBA                        ,075,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,16,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,ROMANIAN                      ,039,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,TURKISH                       ,048,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,19,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,HMONG                         ,020,49,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,TIBETAN                       ,073,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,HINDI                         ,019,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,KRIO                          ,077,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,THAI                          ,047,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,12,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,HAITIAN CREOLE                ,085,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,AMHARIC                       ,063,18,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,25,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,HEBREW                        ,018,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,RWANDA/SOTHO/ZULU                        ,093,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,18,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,HUNGARIAN                     ,021,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,SINGHALESE                    ,058,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,195,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,OROMO                         ,074,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,BELORUSSIAN                   ,102,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,12,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,293,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,BULGARIAN                     ,064,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,38,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,6411,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,BURMESE                       ,055,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,POLISH                        ,037,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,SLAVONIAN                     ,044,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,SWEDISH                       ,046,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,SLOVAK                        ,043,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,LATVIAN                       ,029,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,19,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
