fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
11-12,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,Arabic,002,3,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,Chamor,084,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4074,07,AFSA HIGH SCHOOL,Hmong,020,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4074,07,AFSA HIGH SCHOOL,English,011,259,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4074,07,AFSA HIGH SCHOOL,Somali,069,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4075,07,AVALON SCHOOL,Russian,040,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4075,07,AVALON SCHOOL,English,011,181,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4075,07,AVALON SCHOOL,Somali,069,4,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4075,07,AVALON SCHOOL,Romanian,039,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4075,07,AVALON SCHOOL,Spanish,045,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4075,07,AVALON SCHOOL,Amharic,063,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,Amharic,063,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,Arabic,002,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,English,011,52,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,Hindi ,019,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,"Oromo, Afan Oromo, Oromiffa ",074,29,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,Somali,069,490,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4078,07,MN INTERNATIONAL MIDDLE CHARTER,Hindi ,019,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4078,07,MN INTERNATIONAL MIDDLE CHARTER,Arabic,002,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4078,07,MN INTERNATIONAL MIDDLE CHARTER,Somali,069,322,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4078,07,MN INTERNATIONAL MIDDLE CHARTER,"Oromo, Afan Oromo, Oromiffa ",074,16,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4078,07,MN INTERNATIONAL MIDDLE CHARTER,English,011,12,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,English,011,102,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4080,07,PILLAGER AREA CHARTER SCHOOL,English,011,38,11,Cass                                         ,05,6,Outstate - Enrollment less than 500
11-12,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,English,011,50,66,Rice                                         ,10,6,Outstate - Enrollment less than 500
11-12,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,Spanish,045,7,66,Rice                                         ,10,6,Outstate - Enrollment less than 500
11-12,4082,07,BLUESKY CHARTER SCHOOL,Farsi ,013,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4082,07,BLUESKY CHARTER SCHOOL,Kurdish,027,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4082,07,BLUESKY CHARTER SCHOOL,"Lao, Laotian ",028,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4082,07,BLUESKY CHARTER SCHOOL,Vietnamese,051,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4082,07,BLUESKY CHARTER SCHOOL,Hmong,020,6,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4082,07,BLUESKY CHARTER SCHOOL,Spanish,045,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4082,07,BLUESKY CHARTER SCHOOL,English,011,354,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4082,07,BLUESKY CHARTER SCHOOL,Bosnian,041,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4083,07,RIDGEWAY COMMUNITY SCHOOL,Portuguese,038,1,85,Winona                                       ,10,6,Outstate - Enrollment less than 500
11-12,4083,07,RIDGEWAY COMMUNITY SCHOOL,English,011,89,85,Winona                                       ,10,6,Outstate - Enrollment less than 500
11-12,4084,07,NORTH SHORE COMMUNITY SCHOOL,Spanish,045,1,69,St. Louis                                    ,03,6,Outstate - Enrollment less than 500
11-12,4084,07,NORTH SHORE COMMUNITY SCHOOL,English,011,319,69,St. Louis                                    ,03,6,Outstate - Enrollment less than 500
11-12,4085,07,HARBOR CITY INTERNATIONAL CHARTER,English,011,182,69,St. Louis                                    ,03,6,Outstate - Enrollment less than 500
11-12,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,English,011,246,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4087,07,SAGE ACADEMY CHARTER SCHOOL,Yoruba,075,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4087,07,SAGE ACADEMY CHARTER SCHOOL,Spanish,045,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4087,07,SAGE ACADEMY CHARTER SCHOOL,German,017,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4087,07,SAGE ACADEMY CHARTER SCHOOL,Vietnamese,051,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4087,07,SAGE ACADEMY CHARTER SCHOOL,English,011,66,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4087,07,SAGE ACADEMY CHARTER SCHOOL,"English, Creolized",057,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4088,07,URBAN ACADEMY CHARTER SCHOOL,Burmese,055,5,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4088,07,URBAN ACADEMY CHARTER SCHOOL,Hmong,020,33,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4088,07,URBAN ACADEMY CHARTER SCHOOL,Amharic,063,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4088,07,URBAN ACADEMY CHARTER SCHOOL,English,011,262,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4089,07,NEW CITY SCHOOL,Spanish,045,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4089,07,NEW CITY SCHOOL,Somali,069,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4089,07,NEW CITY SCHOOL,English,011,108,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,English,011,180,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4091,07,ARTECH,English,011,118,66,Rice                                         ,10,6,Outstate - Enrollment less than 500
11-12,4091,07,ARTECH,Spanish,045,1,66,Rice                                         ,10,6,Outstate - Enrollment less than 500
11-12,4092,07,WATERSHED HIGH SCHOOL,English,011,75,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4093,07,NEW CENTURY CHARTER SCHOOL,Korean,026,1,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
11-12,4093,07,NEW CENTURY CHARTER SCHOOL,English,011,133,43,McLeod                                       ,06E,6,Outstate - Enrollment less than 500
11-12,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,English,011,140,13,Chisago                                      ,07E,6,Outstate - Enrollment less than 500
11-12,4097,07,"PARTNERSHIP ACADEMY, INC.",Spanish,045,242,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4097,07,"PARTNERSHIP ACADEMY, INC.",English,011,16,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4098,07,NOVA CLASSICAL ACADEMY,French,015,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4098,07,NOVA CLASSICAL ACADEMY,Bengali,010,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4098,07,NOVA CLASSICAL ACADEMY,English,011,646,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4098,07,NOVA CLASSICAL ACADEMY,Russian,040,29,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4098,07,NOVA CLASSICAL ACADEMY,"Chinese, Mandarin ",007,4,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4098,07,NOVA CLASSICAL ACADEMY,"Sign Language, ASL",042,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4098,07,NOVA CLASSICAL ACADEMY,Maay,100,5,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4098,07,NOVA CLASSICAL ACADEMY,Spanish,045,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4100,07,GREAT EXPECTATIONS,English,011,70,16,Cook                                         ,03,6,Outstate - Enrollment less than 500
11-12,4102,07,MINNESOTA INTERNSHIP CENTER,Somali,069,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4102,07,MINNESOTA INTERNSHIP CENTER,English,011,236,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4102,07,MINNESOTA INTERNSHIP CENTER,"Oromo, Afan Oromo, Oromiffa ",074,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4103,07,HMONG COLLEGE PREP ACADEMY,"Karenni, Kayah ",266,5,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4103,07,HMONG COLLEGE PREP ACADEMY,Hmong,020,588,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4103,07,HMONG COLLEGE PREP ACADEMY,Chin,416,3,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4103,07,HMONG COLLEGE PREP ACADEMY,English,011,12,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4103,07,HMONG COLLEGE PREP ACADEMY,Karen ,129,51,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4104,07,PALADIN ACADEMY,English,011,131,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
11-12,4105,07,GREAT RIVER SCHOOL,English,011,266,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4105,07,GREAT RIVER SCHOOL,Hmong,020,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4105,07,GREAT RIVER SCHOOL,Dari,120,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4105,07,GREAT RIVER SCHOOL,"Chinese, Mandarin ",007,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4105,07,GREAT RIVER SCHOOL,Spanish,045,7,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4105,07,GREAT RIVER SCHOOL,German,017,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4106,07,TREKNORTH HIGH SCHOOL,English,011,173,04,Beltrami                                     ,02,6,Outstate - Enrollment less than 500
11-12,4107,07,VOYAGEURS EXPEDITIONARY,English,011,74,04,Beltrami                                     ,02,6,Outstate - Enrollment less than 500
11-12,4108,07,GENERAL JOHN VESSEY JR LEADERSHIP,Spanish,045,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4108,07,GENERAL JOHN VESSEY JR LEADERSHIP,English,011,55,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4108,07,GENERAL JOHN VESSEY JR LEADERSHIP,Hmong,020,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4109,07,SOBRIETY HIGH,English,011,70,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4110,07,MAIN STREET SCHOOL PERFORMING ARTS,English,011,257,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4110,07,MAIN STREET SCHOOL PERFORMING ARTS,German,017,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4110,07,MAIN STREET SCHOOL PERFORMING ARTS,Finnish,014,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4110,07,MAIN STREET SCHOOL PERFORMING ARTS,Spanish,045,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4110,07,MAIN STREET SCHOOL PERFORMING ARTS,Turkish,048,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4110,07,MAIN STREET SCHOOL PERFORMING ARTS,Russian,040,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4110,07,MAIN STREET SCHOOL PERFORMING ARTS,Portuguese,038,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4111,07,AUGSBURG FAIRVIEW ACADEMY,Spanish,045,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4111,07,AUGSBURG FAIRVIEW ACADEMY,Somali,069,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4111,07,AUGSBURG FAIRVIEW ACADEMY,English,011,125,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4112,07,ST PAUL CONSERVATORY PERFORMING ART,Spanish,045,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4112,07,ST PAUL CONSERVATORY PERFORMING ART,German,017,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4112,07,ST PAUL CONSERVATORY PERFORMING ART,English,011,536,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
11-12,4113,07,FRASER ACADEMY,English,011,76,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4113,07,FRASER ACADEMY,Somali,069,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4115,07,MINNEAPOLIS ACADEMY CHARTER SCHOOL,English,011,67,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4115,07,MINNEAPOLIS ACADEMY CHARTER SCHOOL,Spanish,045,80,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
11-12,4115,07,MINNEAPOLIS ACADEMY CHARTER SCHOOL,Cebuano,036,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
