,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Japanese,024,14,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"Khmer, Cambodian ",005,11,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Korean,026,79,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"Lao, Laotian ",028,7,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Latvian,029,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Lithuanian,031,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Nepali,068,31,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Norwegian,034,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"Oromo, Afan Oromo, Oromiffa ",074,13,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Pashto ,060,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Polish,037,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Portuguese,038,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Romanian,039,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Russian,040,13,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"Sign Language, ASL",042,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Somali,069,61,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Spanish,045,349,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,"Swahili, Kiswahili ",070,20,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Swedish,046,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Thai,047,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Tigrinya,071,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Turkish,048,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Vietnamese,051,77,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Wolof,094,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,Yoruba,075,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Afrikaans,001,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Amharic,063,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Arabic,002,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Bantu,101,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Bengali,010,12,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Cebuano,036,6,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,"Chinese, Mandarin ",007,8,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,English,011,7475,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,"English, Creolized",057,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Finnish,014,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,French,015,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Fulah,066,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,"Ganda, Luganda ",095,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,German,017,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Gio,242,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Grebo,077,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Greek,054,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Hindi ,019,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Hmong,020,299,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Hungarian,021,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Igbo,065,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,"Indonesian, Bahasa Indonesian",032,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Japanese,024,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,"Khmer, Cambodian ",005,10,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,"Lao, Laotian ",028,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Latvian,029,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Not Specific,052,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Polish,037,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Portuguese,038,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Russian,040,9,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Rwanda,093,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Samoan,056,2,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Slovak,043,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Somali,069,12,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Spanish,045,125,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,"Swahili, Kiswahili ",070,3,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Tamil,118,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Thai,047,5,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Tigrinya,071,1,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Ukrainian,049,4,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Vietnamese,051,40,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0624,01,WHITE BEAR LAKE SCHOOL DISTRICT    ,Yoruba,075,13,62,Ramsey                                       ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Adangme,083,35,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Afrikaans,001,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Albanian,072,3,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Amharic,063,233,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Anuak,103,8,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Arabic,002,107,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Armenian,003,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Azerbaijani,186,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Bantu,101,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Bemba,098,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Bengali,010,32,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Bosnian,041,2,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Bulgarian,064,7,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Burmese,055,1068,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Cebuano,036,47,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Cheyenne,006,6,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,"Chinese, Mandarin ",007,77,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Dakota,008,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Danish,009,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Dutch,033,6,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,English,011,20145,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,"English, Creolized",057,59,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Estonian,012,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Farsi ,013,5,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Finnish,014,3,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,French,015,111,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Fulah,066,12,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,"Ganda, Luganda ",095,10,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,German,017,34,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Grebo,077,30,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Greek,054,2,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Hebrew,018,5,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Hindi ,019,19,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Hmong,020,8855,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Icelandic,022,2,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Igbo,065,40,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,"Indonesian, Bahasa Indonesian",032,4,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Italian,023,5,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Japanese,024,19,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Kabyle ,078,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Kazakh,087,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,"Khmer, Cambodian ",005,193,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Korean,026,22,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Kurdish,027,4,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,"Lao, Laotian ",028,31,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Latvian,029,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Lithuanian,031,2,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Mandingo,302,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Mon,316,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Ndebele,099,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Nepali,068,60,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Norwegian,034,3,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
10-11,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT    ,Not Specific,052,1,62,Ramsey                                       ,11 ,1,Minneapolis and Saint Paul
